Date/Time,Cooling:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Heating:NaturalGas [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly) 
 12/23  11:00:00,509366755.6382563,115873734.73575698,36909701.28355268,255377965.44577354,2335340381.2527757,265044810.01718742,93524698.41440421 
 12/23  12:00:00,628815087.4917066,96195670.81102839,11113541.208485726,255377965.44577354,2335340381.2527757,273544512.8055376,93728860.08952291 
 12/23  13:00:00,673489394.6398442,78034453.46110253,7856692.95619574,127688982.72288677,2160291248.7307673,277326548.452255,93892489.01812887 
 12/23  14:00:00,704491052.124791,65855836.32713765,4217003.584659528,127688982.72288677,2160291248.7307673,280939953.2629677,93984282.19415155 
 12/23  15:00:00,732186621.9082637,58091030.38113048,2562952.8272214797,127688982.72288677,2160291248.7307673,282488584.16148657,94082847.41635855 
 12/23  16:00:00,744641785.4304873,52266234.46677333,1673677.6277663228,127959930.44216481,2160291248.7307673,282511744.6353492,94040630.62890068 
 12/23  17:00:00,726180861.2522492,54365952.28865406,2269218.7774852575,131158859.15551542,2160291248.7307673,272607190.08937466,93848555.22389293 
 12/23  18:00:00,658038262.8440063,61690777.51903713,0.0,48540313.91956057,2101941537.890098,252126300.6847973,93535023.1539076 
 12/23  19:00:00,464172710.75924677,80426609.57889843,0.0,49438589.07487582,2101941537.890098,152609630.79620156,17214356.553167153 
 12/23  20:00:00,438490752.91535807,98097013.47625276,0.0,38694479.62202592,2023669251.5007389,152609630.79620156,17214356.553167153 
 12/23  21:00:00,406548479.19026333,119364000.50262973,0.0,36545657.73145594,2023669251.5007389,152609630.79620156,17214356.553167153 
 12/23  22:00:00,395353838.46166295,125453087.36183006,0.0,36545657.73145594,2023669251.5007389,152609630.79620153,17214356.553167153 
 12/23  23:00:00,385298978.1269083,131949295.23188943,0.0,36545657.73145594,2023669251.5007389,152609630.79620156,17214356.553167153 
 12/23  24:00:00,365096113.93585545,145233767.3911574,0.0,36545657.73145594,2023669251.5007389,152609630.79620156,17214356.553167153 
 12/24  01:00:00,373236503.65820086,138252136.20590284,0.0,36545657.73145594,2023669251.5007389,152609630.79620156,17012017.457849614 
 12/24  02:00:00,366973741.0925259,142404344.0858195,0.0,36545657.73145594,2023669251.5007389,152609630.79620156,17012017.457849614 
 12/24  03:00:00,359754102.88181806,147492081.22728238,0.0,36545657.73145594,2023669251.5007389,152609630.79620156,17012017.457849614 
 12/24  04:00:00,359207120.88128436,147404711.06163573,0.0,36545657.73145594,2023669251.5007389,152609630.79620153,17012017.457849614 
 12/24  05:00:00,358757231.92468774,147586755.26442304,0.0,36545657.73145594,2023669251.5007389,152609630.79620156,17012017.457849614 
 12/24  06:00:00,358341950.86010355,147622432.12785155,0.0,36545657.73145594,2023669251.5007389,152609630.79620156,17012017.457849614 
 12/24  07:00:00,358137218.27373695,146921802.24967778,0.0,47289767.18430585,2101941537.890098,152609630.79620156,17214356.553167153 
 12/24  08:00:00,357890960.81906444,146794937.62614593,0.0,46452368.96541929,2101941537.890098,152609630.79620156,17214356.553167153 
 12/24  09:00:00,357793511.18208826,146787232.85192809,0.0,43015917.033511,2101941537.890098,152609630.79620156,17214356.553167153 
 12/24  10:00:00,365562640.6938515,139319346.3499142,0.0,42562617.83459492,2101941537.890098,152609630.79620156,17214356.553167153 
 12/24  11:00:00,409522277.92032623,117312110.85110489,0.0,42559924.65578557,2101941537.890098,155462401.34096745,55283614.76199323 
 12/24  12:00:00,435121333.37945884,119065752.32142952,0.0,42559924.65578557,2101941537.890098,193739102.770607,67990334.53080598 
 12/24  13:00:00,501620307.20705533,101083030.79346429,0.0,42559924.65578557,2101941537.890098,205377585.38556033,80748457.10070446 
 12/24  14:00:00,594045137.5027474,74017593.95836413,0.0,42559924.65578557,2101941537.890098,201999160.83650082,93544118.16634579 
 12/24  15:00:00,630633854.2492421,69397845.3308295,0.0,42559924.65578557,2101941537.890098,211096635.26483628,93565199.70156336 
 12/24  16:00:00,598906713.9596514,72912182.28608227,0.0,42650483.72604248,2101941537.890098,201289086.73974174,93523445.51101759 
 12/24  17:00:00,589642114.9009824,76230461.69499624,0.0,43721818.38488647,2101941537.890098,206560841.01319897,93486786.13481188 
 12/24  18:00:00,472667517.4287381,84391108.31818667,0.0,48540147.278505415,2101941537.890098,163719699.8094796,61629230.28206156 
 12/24  19:00:00,435077967.3643626,100193114.79147947,0.0,38694479.62202592,2023669251.5007389,169036806.45561668,29903619.399321835 
 12/24  20:00:00,408661481.8296354,114953846.88973808,0.0,36545657.73145594,2023669251.5007389,163561081.23581165,17214356.553167153 
 12/24  21:00:00,390563675.36070216,125872637.551175,0.0,36545657.73145594,2023669251.5007389,163561081.23581165,23558589.113736875 
 12/24  22:00:00,384637222.9089689,129683527.59092,0.0,36545657.73145594,2023669251.5007389,169036806.45561665,23559288.787766654 
 12/24  23:00:00,378141191.6929871,134339547.04093972,0.0,36545657.73145594,2023669251.5007389,169036806.45561665,23559323.21322836 
 12/24  24:00:00,372064100.8998446,138316154.90767175,0.0,36545657.73145594,2023669251.5007389,169036806.45561665,23559621.678834405 
 12/25  01:00:00,371633629.97356606,138400194.09199816,0.0,36545657.73145594,2023669251.5007389,174512531.6754217,23357147.49940593 
 12/25  02:00:00,364734226.7707709,142595541.8156302,0.0,36545657.73145594,2023669251.5007389,163561081.23581165,23355958.403292887 
 12/25  03:00:00,361359918.2208143,145060758.89827842,0.0,36545657.73145594,2023669251.5007389,169036806.45561665,23356819.221217427 
 12/25  04:00:00,361267423.45306075,145791855.4370085,0.0,36545657.73145594,2023669251.5007389,169036806.45561665,23357192.495493077 
 12/25  05:00:00,360843015.13760513,146315393.9126998,0.0,36545657.73145594,2023669251.5007389,169036806.45561665,23356921.765001234 
 12/25  06:00:00,360548765.2824416,146306236.77888903,0.0,36545657.73145594,2023669251.5007389,169036806.45561665,23357253.406441964 
 12/25  07:00:00,360423155.2120842,145801072.25278127,0.0,47289767.18430585,2101941537.890098,174512531.6754217,23559441.10744286 
 12/25  08:00:00,360125763.75768596,145795195.18868622,0.0,46467446.26773797,2101941537.890098,174512531.6754217,23559563.038920645 
 12/25  09:00:00,358347066.83907074,145786743.56024083,0.0,43028174.49765949,2101941537.890098,174512531.67542174,17214356.553167153 
 12/25  10:00:00,360297019.0433239,145798356.62078786,0.0,42562693.73392236,2101941537.890098,169036806.4556167,23559400.512099523 
 12/25  11:00:00,378660842.8863067,132851994.76819277,0.0,42559924.65578557,2101941537.890098,171889577.00038254,55279260.3401269 
 12/25  12:00:00,451165523.316452,111807460.1117639,0.0,42559924.65578557,2101941537.890098,220323069.4148968,93374884.96298307 
 12/25  13:00:00,488319976.6959621,104593599.2991353,0.0,42559924.65578557,2101941537.890098,222626348.02369222,93403364.76892015 
 12/25  14:00:00,489047795.73408425,107450744.25308147,0.0,42559924.65578557,2101941537.890098,223996108.10169736,93416537.78446211 
 12/25  15:00:00,509391479.4833027,103669228.95669246,0.0,42559924.65578557,2101941537.890098,227609701.89215386,93442639.85302019 
 12/25  16:00:00,524340339.22980344,93964825.20333292,0.0,42666978.20772333,2101941537.890098,224798556.04384685,93442330.39313908 
 12/25  17:00:00,529018619.845245,91892784.5255456,0.0,43724237.80076582,2101941537.890098,224076831.22945267,93425236.7088281 
 12/25  18:00:00,447881784.9613708,100078053.61655086,0.0,48536699.196786776,2101941537.890098,178357741.14441508,61629144.2877122 
 12/25  19:00:00,410430690.0125973,115242082.4528299,0.0,38694479.62202592,2023669251.5007389,174512531.67542174,23559484.80310579 
 12/25  20:00:00,391216886.6050381,126741676.66326429,0.0,36545657.73145594,2023669251.5007389,169036806.4556167,23559070.922926202 
 12/25  21:00:00,378217817.8916677,134816911.88043076,0.0,36545657.73145594,2023669251.5007389,169036806.45561665,23559017.926188424 
 12/25  22:00:00,366096234.8533656,142637183.17555988,0.0,36545657.73145594,2023669251.5007389,174512531.6754217,23559291.361324713 
 12/25  23:00:00,363111397.88173604,145212706.9063671,0.0,36545657.73145594,2023669251.5007389,174512531.6754217,29902726.350440092 
 12/25  24:00:00,361367740.33805716,145946347.0165332,0.0,36545657.73145594,2023669251.5007389,174512531.67542174,23558415.291310944 
 12/26  01:00:00,360790348.1882793,146476604.637918,0.0,36545657.73145594,2114277911.0522914,169036806.4556167,23356623.40890371 
 12/26  02:00:00,360529241.5673162,146471480.36504918,0.0,36545657.73145594,2114277911.0522914,169036806.45561665,23355999.269440383 
 12/26  03:00:00,361295925.0559547,146290377.08721435,0.0,36545657.73145594,2114277911.0522914,177250394.28532422,29700881.537094675 
 12/26  04:00:00,360066213.17643356,146161034.32701376,0.0,36545657.73145594,2114277911.0522914,171774669.0655192,23356232.381295763 
 12/26  05:00:00,360299713.99745136,146314985.61737812,0.0,36545657.73145594,2114277911.0522914,174512531.6754217,29700982.964063246 
 12/26  06:00:00,374654021.4382074,147142854.9849316,600483133.8465775,38137022.65685523,2114277911.0522914,221456805.46569863,64766055.042529196 
 12/26  07:00:00,413467050.9562094,145337669.20772552,929524585.8703685,88762776.67582561,2218640959.5714364,259125293.26801074,97559477.87141263 
 12/26  08:00:00,404382890.32148,143864964.40009615,736925817.9166316,278948201.49372125,2218640959.5714364,256290656.6432053,96355931.82424286 
 12/26  09:00:00,425682709.87342334,137853296.70560375,563206944.0224376,776254307.6025525,2802138067.978131,266516129.70488498,95934812.42836498 
 12/26  10:00:00,433881848.6876037,136443756.24729425,324559922.496707,766185629.7065077,2802138067.978131,273312640.03511834,94837360.98580322 
 12/26  11:00:00,496532552.0069196,122059694.8051891,32442763.316714108,766134049.2768176,2802138067.978131,289292389.5952161,93591242.01128662 
 12/26  12:00:00,590824815.7073152,107346820.14699867,6800921.995077578,766134049.2768176,2802138067.978131,303061181.4099245,93656825.27060346 
 12/26  13:00:00,572228587.9551389,114697536.10167502,6982418.38939705,766134049.2768176,2685438646.296792,293490046.4136822,93619693.04297563 
 12/26  14:00:00,614187986.6761903,109095228.6705946,2036460.4099827113,766134049.2768176,2802138067.978131,316642339.9740079,93830206.2390373 
 12/26  15:00:00,649109813.1520371,97626170.22296524,111963.7857580582,766134049.2768176,2802138067.978131,328140170.8406178,94047525.46548785 
 12/26  16:00:00,665893529.3593146,91206890.57798162,0.0,767734173.0569912,2802138067.978131,338285769.7386142,94021050.41032138 
 12/26  17:00:00,651994218.1865473,92636400.74827425,0.0,786423030.8991297,2802138067.978131,326670110.318902,93836252.52950215 
 12/26  18:00:00,546002654.513155,106541212.40897702,6867875.001918264,484584723.34604967,2335340381.2527757,262142141.21259868,93501947.611563 
 12/26  19:00:00,482032989.7340736,117991691.49115878,48395407.820960104,296653033.108991,2218640959.5714364,255588798.63210183,93567204.40023203 
 12/26  20:00:00,437767932.4118845,125810308.32200268,77849365.85999061,296653033.108991,2218640959.5714364,254719665.26702362,93619734.67043036 
 12/26  21:00:00,409218715.16223717,132929358.74258494,167197262.538993,197765105.62937143,2218640959.5714364,254004405.4557394,93837080.71359366 
 12/26  22:00:00,399890681.56636363,137017994.35363132,248199254.94650012,197765105.62937143,2218640959.5714364,253649318.97956437,94046818.66030852 
 12/26  23:00:00,370652160.64254755,137840080.58329338,0.0,98887927.4796197,2218640959.5714364,152609630.79620156,17214356.553167153 
 12/26  24:00:00,370868255.55701613,137580209.07695082,0.0,49438589.07487582,2218640959.5714364,152609630.79620156,17214356.553167153 
 12/27  01:00:00,364538143.7186109,142382043.31553477,0.0,38694479.62202592,2114277911.0522914,152609630.79620156,17012017.457849614 
 12/27  02:00:00,360423041.34100735,145053950.07500964,0.0,36545657.73145594,2114277911.0522914,152609630.79620156,17012017.457849614 
 12/27  03:00:00,360007179.0765232,145038442.68878514,0.0,36545657.73145594,2114277911.0522914,152609630.79620156,17012017.457849614 
 12/27  04:00:00,359383989.07795084,145748004.00080383,0.0,36545657.73145594,2114277911.0522914,152609630.79620156,17012017.457849614 
 12/27  05:00:00,358767454.01343226,146260055.59072018,0.0,36545657.73145594,2114277911.0522914,152609630.79620156,17012017.457849614 
 12/27  06:00:00,371576913.4230252,146224026.45881593,497097956.131088,38137022.65685523,2114277911.0522914,219121051.6316393,58014826.69696587 
 12/27  07:00:00,390722736.4264146,145157933.05808458,849424403.4176548,88762776.67582561,2218640959.5714364,255638905.7897561,96951394.95721689 
 12/27  08:00:00,385168072.13880813,144219328.10174012,708822200.0519449,278952428.20944643,2218640959.5714364,253695316.3765168,96255743.10366632 
 12/27  09:00:00,408747750.5980509,136312820.89162543,394969855.4415191,773541071.2885321,2802138067.978131,261062810.6556204,94873934.9709068 
 12/27  10:00:00,416452504.7864237,135823814.63687956,227297776.0357322,766134049.2768176,2802138067.978131,270335080.5053284,94182836.49858433 
 12/27  11:00:00,434936355.8898837,131764720.23900901,52061076.38433663,766134049.2768176,2802138067.978131,285626119.66294754,93571119.39095016 
 12/27  12:00:00,526276885.72604203,116598021.32897456,5449480.061223244,766134049.2768176,2802138067.978131,298316849.8756469,93529324.73642363 
 12/27  13:00:00,567065657.9067296,110265311.21804225,3737247.8010404413,766134049.2768176,2685438646.296792,290297412.69165826,93563291.43668658 
 12/27  14:00:00,630893728.7972862,98297468.42237365,36235.24803876899,766134049.2768176,2802138067.978131,321525212.006799,93759012.0542469 
 12/27  15:00:00,672308677.4789499,86728758.13894881,0.0,766134049.2768176,2802138067.978131,333314086.80326325,93932542.01988848 
 12/27  16:00:00,692213533.0456334,83688093.95695724,0.0,768061377.984981,2802138067.978131,339763047.94382,94016501.46596715 
 12/27  17:00:00,688199323.4982713,83806074.41178037,0.0,787035665.1683581,2802138067.978131,329463195.70239055,93985588.04345547 
 12/27  18:00:00,552891250.9142491,105527813.2646227,1814488.7293082671,484596309.45293534,2335340381.2527757,260244206.69468567,93498527.12940976 
 12/27  19:00:00,456706466.73517466,121404286.32752661,33095549.358220994,296653033.108991,2218640959.5714364,254488101.98204717,93492466.59163031 
 12/27  20:00:00,449009721.7698889,121813723.58366157,54415256.33156027,296653033.108991,2218640959.5714364,253855349.8040697,93551918.50265825 
